rna_rna_A,rna_rna_C,rna_rna_G,rna_rna_U,rna_rna_AA,rna_rna_AC,rna_rna_AG,rna_rna_AU,rna_rna_CA,rna_rna_CC,rna_rna_CG,rna_rna_CU,rna_rna_GA,rna_rna_GC,rna_rna_GG,rna_rna_GU,rna_rna_UA,rna_rna_UC,rna_rna_UG,rna_rna_UU,rna_rna_AAA,rna_rna_AAC,rna_rna_AAG,rna_rna_AAU,rna_rna_ACA,rna_rna_ACC,rna_rna_ACG,rna_rna_ACU,rna_rna_AGA,rna_rna_AGC,rna_rna_AGG,rna_rna_AGU,rna_rna_AUA,rna_rna_AUC,rna_rna_AUG,rna_rna_AUU,rna_rna_CAA,rna_rna_CAC,rna_rna_CAG,rna_rna_CAU,rna_rna_CCA,rna_rna_CCC,rna_rna_CCG,rna_rna_CCU,rna_rna_CGA,rna_rna_CGC,rna_rna_CGG,rna_rna_CGU,rna_rna_CUA,rna_rna_CUC,rna_rna_CUG,rna_rna_CUU,rna_rna_GAA,rna_rna_GAC,rna_rna_GAG,rna_rna_GAU,rna_rna_GCA,rna_rna_GCC,rna_rna_GCG,rna_rna_GCU,rna_rna_GGA,rna_rna_GGC,rna_rna_GGG,rna_rna_GGU,rna_rna_GUA,rna_rna_GUC,rna_rna_GUG,rna_rna_GUU,rna_rna_UAA,rna_rna_UAC,rna_rna_UAG,rna_rna_UAU,rna_rna_UCA,rna_rna_UCC,rna_rna_UCG,rna_rna_UCU,rna_rna_UGA,rna_rna_UGC,rna_rna_UGG,rna_rna_UGU,rna_rna_UUA,rna_rna_UUC,rna_rna_UUG,rna_rna_UUU,rna_fickett_score-ORF,rna_fickett_score-full-sequence,rna_tsallis_k1,rna_tsallis_k2,rna_real_avg,rna_real_peak,rna_binary_avg,rna_binary_peak,rna_zcurve_avg,rna_zcurve_peak,rna_shanon_k1,rna_shanon_k2,rna_cv_ORF_length
0.2132701421800948,0.2417061611374407,0.2559241706161137,0.2890995260663507,0.0428571428571428,0.0619047619047619,0.0571428571428571,0.0476190476190476,0.0666666666666666,0.0333333333333333,0.0619047619047619,0.0809523809523809,0.0476190476190476,0.0619047619047619,0.0523809523809523,0.0952380952380952,0.0571428571428571,0.0809523809523809,0.0857142857142857,0.0666666666666666,0.0047846889952153,0.0143540669856459,0.0095693779904306,0.0143540669856459,0.0143540669856459,0.0047846889952153,0.0191387559808612,0.0239234449760765,0.0095693779904306,0.0143540669856459,0.0191387559808612,0.0143540669856459,0.0095693779904306,0.0191387559808612,0.0095693779904306,0.0095693779904306,0.0047846889952153,0.0239234449760765,0.0239234449760765,0.0143540669856459,0.0,0.0047846889952153,0.0191387559808612,0.0095693779904306,0.0191387559808612,0.0047846889952153,0.0143540669856459,0.0239234449760765,0.0143540669856459,0.0143540669856459,0.0334928229665071,0.0191387559808612,0.0047846889952153,0.0143540669856459,0.0143540669856459,0.0095693779904306,0.0287081339712918,0.0095693779904306,0.0,0.0239234449760765,0.0095693779904306,0.0143540669856459,0.0047846889952153,0.0239234449760765,0.0143540669856459,0.0287081339712918,0.0287081339712918,0.0239234449760765,0.0287081339712918,0.0095693779904306,0.0095693779904306,0.0095693779904306,0.0239234449760765,0.0143540669856459,0.0239234449760765,0.0191387559808612,0.0095693779904306,0.0287081339712918,0.0143540669856459,0.0334928229665071,0.0191387559808612,0.0191387559808612,0.0143540669856459,0.0143540669856459,0.5809,0.3927,2.755922075701109,12.320367774283318,264.74999999999994,0.265659427132515,211.0,0.3333333333333333,59921.99999999999,0.0011737480947453,1.991402579780432,3.951834781767145,0.0
0.2847706422018348,0.2110091743119266,0.2165137614678899,0.2877064220183486,0.0914096916299559,0.052863436123348,0.0690161527165932,0.0712187958883994,0.066813509544787,0.05359765051395,0.013582966226138,0.0770925110132158,0.0745227606461086,0.0469897209985315,0.0580029368575624,0.0370778267254038,0.0521292217327459,0.0572687224669603,0.0759911894273127,0.1024229074889867,0.0330517811237605,0.0157914065369078,0.0220345207491737,0.0205655526992287,0.0190965846492838,0.0128534704370179,0.0029379360998898,0.0179948586118251,0.0246052148365773,0.0150569225119353,0.0183621006243114,0.0110172603745868,0.0146896804994491,0.016158648549394,0.0183621006243114,0.0220345207491737,0.0201983106867425,0.0165258905618802,0.0187293426367976,0.011384502387073,0.0154241645244215,0.0128534704370179,0.0055086301872934,0.0198310686742563,0.0040396621373485,0.0040396621373485,0.0025706940874035,0.0029379360998898,0.0132207124495042,0.016158648549394,0.0257069408740359,0.0220345207491737,0.0220345207491737,0.0124862284245317,0.020932794711715,0.0190965846492838,0.0117517443995593,0.0146896804994491,0.0022034520749173,0.0183621006243114,0.0216672787366874,0.0110172603745868,0.016158648549394,0.0091810503121557,0.0055086301872934,0.0077120822622107,0.0106500183621006,0.0132207124495042,0.016158648549394,0.008079324274697,0.0073448402497245,0.0201983106867425,0.0205655526992287,0.0132207124495042,0.0029379360998898,0.0205655526992287,0.024237972824091,0.0168931325743665,0.020932794711715,0.0139551964744766,0.0187293426367976,0.0172603745868527,0.0213000367242012,0.045170767535806,0.5775,0.3956299999999999,2.754291849744744,12.27043857828714,3801.2500000000023,0.2389564836128465,2725.0000000000064,0.3333333333333326,75084460.99999966,1.2097487565813884e-05,1.984727746741077,3.912414727873845,2.8867412174225016
0.2847706422018348,0.2110091743119266,0.2165137614678899,0.2877064220183486,0.0914096916299559,0.052863436123348,0.0690161527165932,0.0712187958883994,0.066813509544787,0.05359765051395,0.013582966226138,0.0770925110132158,0.0745227606461086,0.0469897209985315,0.0580029368575624,0.0370778267254038,0.0521292217327459,0.0572687224669603,0.0759911894273127,0.1024229074889867,0.0330517811237605,0.0157914065369078,0.0220345207491737,0.0205655526992287,0.0190965846492838,0.0128534704370179,0.0029379360998898,0.0179948586118251,0.0246052148365773,0.0150569225119353,0.0183621006243114,0.0110172603745868,0.0146896804994491,0.016158648549394,0.0183621006243114,0.0220345207491737,0.0201983106867425,0.0165258905618802,0.0187293426367976,0.011384502387073,0.0154241645244215,0.0128534704370179,0.0055086301872934,0.0198310686742563,0.0040396621373485,0.0040396621373485,0.0025706940874035,0.0029379360998898,0.0132207124495042,0.016158648549394,0.0257069408740359,0.0220345207491737,0.0220345207491737,0.0124862284245317,0.020932794711715,0.0190965846492838,0.0117517443995593,0.0146896804994491,0.0022034520749173,0.0183621006243114,0.0216672787366874,0.0110172603745868,0.016158648549394,0.0091810503121557,0.0055086301872934,0.0077120822622107,0.0106500183621006,0.0132207124495042,0.016158648549394,0.008079324274697,0.0073448402497245,0.0201983106867425,0.0205655526992287,0.0132207124495042,0.0029379360998898,0.0205655526992287,0.024237972824091,0.0168931325743665,0.020932794711715,0.0139551964744766,0.0187293426367976,0.0172603745868527,0.0213000367242012,0.045170767535806,0.5775,0.3956299999999999,2.754291849744744,12.27043857828714,3801.2500000000023,0.2389564836128465,2725.0000000000064,0.3333333333333326,75084460.99999966,1.2097487565813884e-05,1.984727746741077,3.912414727873845,2.8867412174225016
0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4782608695652174,0.0,0.0,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3882,0.20402,0.9622955367484608,0.9621190067236384,30.0,0.2666666666666666,24.0,0.3333333333333333,4924.000000000001,0.0016246953696181,1.0,0.9986359641585718,0.0
0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4782608695652174,0.0,0.0,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3882,0.20402,0.9622955367484608,0.9621190067236384,30.0,0.2666666666666666,24.0,0.3333333333333333,4924.000000000001,0.0016246953696181,1.0,0.9986359641585718,0.0
0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4782608695652174,0.0,0.0,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3882,0.20402,0.9622955367484608,0.9621190067236384,30.0,0.2666666666666666,24.0,0.3333333333333333,4924.000000000001,0.0016246953696181,1.0,0.9986359641585718,0.0
0.247191011235955,0.2359550561797752,0.2172284644194756,0.299625468164794,0.0789473684210526,0.0714285714285714,0.0488721804511278,0.0488721804511278,0.0639097744360902,0.0338345864661654,0.0526315789473684,0.0864661654135338,0.0338345864661654,0.0451127819548872,0.0488721804511278,0.0864661654135338,0.0714285714285714,0.0864661654135338,0.0639097744360902,0.0789473684210526,0.0226415094339622,0.030188679245283,0.0113207547169811,0.0150943396226415,0.0150943396226415,0.0150943396226415,0.0150943396226415,0.0264150943396226,0.0037735849056603,0.0075471698113207,0.0226415094339622,0.0113207547169811,0.0113207547169811,0.0264150943396226,0.0037735849056603,0.0075471698113207,0.0113207547169811,0.0188679245283018,0.0226415094339622,0.0113207547169811,0.0113207547169811,0.0037735849056603,0.0150943396226415,0.0037735849056603,0.0188679245283018,0.0037735849056603,0.0113207547169811,0.0188679245283018,0.0150943396226415,0.0188679245283018,0.0264150943396226,0.0264150943396226,0.0075471698113207,0.0113207547169811,0.0037735849056603,0.0113207547169811,0.0226415094339622,0.0037735849056603,0.0,0.0188679245283018,0.0037735849056603,0.0113207547169811,0.0075471698113207,0.0264150943396226,0.0188679245283018,0.0188679245283018,0.0226415094339622,0.0264150943396226,0.0377358490566037,0.0113207547169811,0.0113207547169811,0.0113207547169811,0.0150943396226415,0.0113207547169811,0.0226415094339622,0.0377358490566037,0.0075471698113207,0.0226415094339622,0.0037735849056603,0.030188679245283,0.0264150943396226,0.0226415094339622,0.0113207547169811,0.0188679245283018,0.5643999999999999,0.3768899999999999,2.7555114717062485,12.308497382831046,358.7500000000003,0.2480836236933796,267.0000000000001,0.3333333333333332,201253.9999999997,0.000442227235235,1.989475735558188,3.939882409978881,0.0
0.247191011235955,0.2359550561797752,0.2172284644194756,0.299625468164794,0.0789473684210526,0.0714285714285714,0.0488721804511278,0.0488721804511278,0.0639097744360902,0.0338345864661654,0.0526315789473684,0.0864661654135338,0.0338345864661654,0.0451127819548872,0.0488721804511278,0.0864661654135338,0.0714285714285714,0.0864661654135338,0.0639097744360902,0.0789473684210526,0.0226415094339622,0.030188679245283,0.0113207547169811,0.0150943396226415,0.0150943396226415,0.0150943396226415,0.0150943396226415,0.0264150943396226,0.0037735849056603,0.0075471698113207,0.0226415094339622,0.0113207547169811,0.0113207547169811,0.0264150943396226,0.0037735849056603,0.0075471698113207,0.0113207547169811,0.0188679245283018,0.0226415094339622,0.0113207547169811,0.0113207547169811,0.0037735849056603,0.0150943396226415,0.0037735849056603,0.0188679245283018,0.0037735849056603,0.0113207547169811,0.0188679245283018,0.0150943396226415,0.0188679245283018,0.0264150943396226,0.0264150943396226,0.0075471698113207,0.0113207547169811,0.0037735849056603,0.0113207547169811,0.0226415094339622,0.0037735849056603,0.0,0.0188679245283018,0.0037735849056603,0.0113207547169811,0.0075471698113207,0.0264150943396226,0.0188679245283018,0.0188679245283018,0.0226415094339622,0.0264150943396226,0.0377358490566037,0.0113207547169811,0.0113207547169811,0.0113207547169811,0.0150943396226415,0.0113207547169811,0.0226415094339622,0.0377358490566037,0.0075471698113207,0.0226415094339622,0.0037735849056603,0.030188679245283,0.0264150943396226,0.0226415094339622,0.0113207547169811,0.0188679245283018,0.5643999999999999,0.3768899999999999,2.7555114717062485,12.308497382831046,358.7500000000003,0.2480836236933796,267.0000000000001,0.3333333333333332,201253.9999999997,0.000442227235235,1.989475735558188,3.939882409978881,0.0
0.247191011235955,0.2359550561797752,0.2172284644194756,0.299625468164794,0.0789473684210526,0.0714285714285714,0.0488721804511278,0.0488721804511278,0.0639097744360902,0.0338345864661654,0.0526315789473684,0.0864661654135338,0.0338345864661654,0.0451127819548872,0.0488721804511278,0.0864661654135338,0.0714285714285714,0.0864661654135338,0.0639097744360902,0.0789473684210526,0.0226415094339622,0.030188679245283,0.0113207547169811,0.0150943396226415,0.0150943396226415,0.0150943396226415,0.0150943396226415,0.0264150943396226,0.0037735849056603,0.0075471698113207,0.0226415094339622,0.0113207547169811,0.0113207547169811,0.0264150943396226,0.0037735849056603,0.0075471698113207,0.0113207547169811,0.0188679245283018,0.0226415094339622,0.0113207547169811,0.0113207547169811,0.0037735849056603,0.0150943396226415,0.0037735849056603,0.0188679245283018,0.0037735849056603,0.0113207547169811,0.0188679245283018,0.0150943396226415,0.0188679245283018,0.0264150943396226,0.0264150943396226,0.0075471698113207,0.0113207547169811,0.0037735849056603,0.0113207547169811,0.0226415094339622,0.0037735849056603,0.0,0.0188679245283018,0.0037735849056603,0.0113207547169811,0.0075471698113207,0.0264150943396226,0.0188679245283018,0.0188679245283018,0.0226415094339622,0.0264150943396226,0.0377358490566037,0.0113207547169811,0.0113207547169811,0.0113207547169811,0.0150943396226415,0.0113207547169811,0.0226415094339622,0.0377358490566037,0.0075471698113207,0.0226415094339622,0.0037735849056603,0.030188679245283,0.0264150943396226,0.0226415094339622,0.0113207547169811,0.0188679245283018,0.5643999999999999,0.3768899999999999,2.7555114717062485,12.308497382831046,358.7500000000003,0.2480836236933796,267.0000000000001,0.3333333333333332,201253.9999999997,0.000442227235235,1.989475735558188,3.939882409978881,0.0
0.2495126705653021,0.2202729044834308,0.2670565302144249,0.2631578947368421,0.068359375,0.072265625,0.056640625,0.05078125,0.05859375,0.0390625,0.044921875,0.078125,0.064453125,0.060546875,0.072265625,0.0703125,0.05859375,0.048828125,0.091796875,0.064453125,0.0176125244618395,0.0254403131115459,0.0195694716242661,0.0058708414872798,0.0176125244618395,0.0117416829745596,0.0156555772994129,0.0273972602739726,0.0136986301369863,0.0176125244618395,0.0117416829745596,0.0136986301369863,0.0136986301369863,0.0039138943248532,0.0215264187866927,0.0117416829745596,0.0078277886497064,0.0176125244618395,0.0078277886497064,0.0254403131115459,0.0039138943248532,0.009784735812133,0.009784735812133,0.0156555772994129,0.0156555772994129,0.0058708414872798,0.009784735812133,0.0136986301369863,0.0117416829745596,0.0136986301369863,0.0215264187866927,0.0313111545988258,0.0234833659491193,0.0117416829745596,0.0176125244618395,0.009784735812133,0.0215264187866927,0.009784735812133,0.0078277886497064,0.0215264187866927,0.009784735812133,0.0234833659491193,0.0136986301369863,0.0254403131115459,0.0156555772994129,0.0136986301369863,0.0293542074363992,0.0117416829745596,0.0195694716242661,0.0176125244618395,0.0117416829745596,0.009784735812133,0.0156555772994129,0.0078277886497064,0.0117416829745596,0.0136986301369863,0.0254403131115459,0.0136986301369863,0.035225048923679,0.0176125244618395,0.0176125244618395,0.0176125244618395,0.0195694716242661,0.009784735812133,1.1462,0.4401,2.7570251673530493,12.33569733107053,654.2500000000001,0.261367978601452,513.0,0.3333333333333333,396811.0,0.0004309356343448,1.996029979115104,3.9693791778831264,0.6767624045764445
0.2495126705653021,0.2202729044834308,0.2670565302144249,0.2631578947368421,0.068359375,0.072265625,0.056640625,0.05078125,0.05859375,0.0390625,0.044921875,0.078125,0.064453125,0.060546875,0.072265625,0.0703125,0.05859375,0.048828125,0.091796875,0.064453125,0.0176125244618395,0.0254403131115459,0.0195694716242661,0.0058708414872798,0.0176125244618395,0.0117416829745596,0.0156555772994129,0.0273972602739726,0.0136986301369863,0.0176125244618395,0.0117416829745596,0.0136986301369863,0.0136986301369863,0.0039138943248532,0.0215264187866927,0.0117416829745596,0.0078277886497064,0.0176125244618395,0.0078277886497064,0.0254403131115459,0.0039138943248532,0.009784735812133,0.009784735812133,0.0156555772994129,0.0156555772994129,0.0058708414872798,0.009784735812133,0.0136986301369863,0.0117416829745596,0.0136986301369863,0.0215264187866927,0.0313111545988258,0.0234833659491193,0.0117416829745596,0.0176125244618395,0.009784735812133,0.0215264187866927,0.009784735812133,0.0078277886497064,0.0215264187866927,0.009784735812133,0.0234833659491193,0.0136986301369863,0.0254403131115459,0.0156555772994129,0.0136986301369863,0.0293542074363992,0.0117416829745596,0.0195694716242661,0.0176125244618395,0.0117416829745596,0.009784735812133,0.0156555772994129,0.0078277886497064,0.0117416829745596,0.0136986301369863,0.0254403131115459,0.0136986301369863,0.035225048923679,0.0176125244618395,0.0176125244618395,0.0176125244618395,0.0195694716242661,0.009784735812133,1.1462,0.4401,2.7570251673530493,12.33569733107053,654.2500000000001,0.261367978601452,513.0,0.3333333333333333,396811.0,0.0004309356343448,1.996029979115104,3.9693791778831264,0.6767624045764445
0.2495126705653021,0.2202729044834308,0.2670565302144249,0.2631578947368421,0.068359375,0.072265625,0.056640625,0.05078125,0.05859375,0.0390625,0.044921875,0.078125,0.064453125,0.060546875,0.072265625,0.0703125,0.05859375,0.048828125,0.091796875,0.064453125,0.0176125244618395,0.0254403131115459,0.0195694716242661,0.0058708414872798,0.0176125244618395,0.0117416829745596,0.0156555772994129,0.0273972602739726,0.0136986301369863,0.0176125244618395,0.0117416829745596,0.0136986301369863,0.0136986301369863,0.0039138943248532,0.0215264187866927,0.0117416829745596,0.0078277886497064,0.0176125244618395,0.0078277886497064,0.0254403131115459,0.0039138943248532,0.009784735812133,0.009784735812133,0.0156555772994129,0.0156555772994129,0.0058708414872798,0.009784735812133,0.0136986301369863,0.0117416829745596,0.0136986301369863,0.0215264187866927,0.0313111545988258,0.0234833659491193,0.0117416829745596,0.0176125244618395,0.009784735812133,0.0215264187866927,0.009784735812133,0.0078277886497064,0.0215264187866927,0.009784735812133,0.0234833659491193,0.0136986301369863,0.0254403131115459,0.0156555772994129,0.0136986301369863,0.0293542074363992,0.0117416829745596,0.0195694716242661,0.0176125244618395,0.0117416829745596,0.009784735812133,0.0156555772994129,0.0078277886497064,0.0117416829745596,0.0136986301369863,0.0254403131115459,0.0136986301369863,0.035225048923679,0.0176125244618395,0.0176125244618395,0.0176125244618395,0.0195694716242661,0.009784735812133,1.1462,0.4401,2.7570251673530493,12.33569733107053,654.2500000000001,0.261367978601452,513.0,0.3333333333333333,396811.0,0.0004309356343448,1.996029979115104,3.9693791778831264,0.6767624045764445
0.2445328031809145,0.2326043737574552,0.2365805168986083,0.2862823061630218,0.0776892430278884,0.0697211155378486,0.0577689243027888,0.0398406374501992,0.0637450199203187,0.0358565737051792,0.0537848605577689,0.0776892430278884,0.0517928286852589,0.049800796812749,0.0517928286852589,0.0836653386454183,0.0517928286852589,0.0776892430278884,0.0717131474103585,0.0856573705179282,0.0259481037924151,0.0319361277445109,0.0119760479041916,0.0079840319361277,0.0179640718562874,0.0079840319361277,0.0199600798403193,0.0239520958083832,0.0159680638722554,0.0079840319361277,0.0219560878243512,0.0119760479041916,0.0059880239520958,0.0199600798403193,0.0099800399201596,0.0039920159680638,0.0159680638722554,0.0179640718562874,0.0199600798403193,0.0099800399201596,0.0079840319361277,0.0059880239520958,0.0099800399201596,0.0119760479041916,0.0159680638722554,0.0039920159680638,0.0079840319361277,0.0259481037924151,0.0099800399201596,0.0199600798403193,0.0199600798403193,0.0279441117764471,0.0139720558882235,0.0099800399201596,0.0159680638722554,0.0119760479041916,0.0159680638722554,0.0099800399201596,0.0039920159680638,0.0179640718562874,0.0119760479041916,0.0159680638722554,0.0039920159680638,0.0199600798403193,0.0139720558882235,0.0179640718562874,0.0219560878243512,0.029940119760479,0.0219560878243512,0.0099800399201596,0.0099800399201596,0.0099800399201596,0.0219560878243512,0.0119760479041916,0.0199600798403193,0.0239520958083832,0.0079840319361277,0.0219560878243512,0.0159680638722554,0.0259481037924151,0.0219560878243512,0.0199600798403193,0.0199600798403193,0.0239520958083832,0.903,0.45964,2.756790509515324,12.324268652985396,659.7500000000002,0.2541366679297713,503.0,0.3333333333333333,527916.0000000005,0.0003176010324874,1.9948629588128373,3.956937363590268,0.25
0.2445328031809145,0.2326043737574552,0.2365805168986083,0.2862823061630218,0.0776892430278884,0.0697211155378486,0.0577689243027888,0.0398406374501992,0.0637450199203187,0.0358565737051792,0.0537848605577689,0.0776892430278884,0.0517928286852589,0.049800796812749,0.0517928286852589,0.0836653386454183,0.0517928286852589,0.0776892430278884,0.0717131474103585,0.0856573705179282,0.0259481037924151,0.0319361277445109,0.0119760479041916,0.0079840319361277,0.0179640718562874,0.0079840319361277,0.0199600798403193,0.0239520958083832,0.0159680638722554,0.0079840319361277,0.0219560878243512,0.0119760479041916,0.0059880239520958,0.0199600798403193,0.0099800399201596,0.0039920159680638,0.0159680638722554,0.0179640718562874,0.0199600798403193,0.0099800399201596,0.0079840319361277,0.0059880239520958,0.0099800399201596,0.0119760479041916,0.0159680638722554,0.0039920159680638,0.0079840319361277,0.0259481037924151,0.0099800399201596,0.0199600798403193,0.0199600798403193,0.0279441117764471,0.0139720558882235,0.0099800399201596,0.0159680638722554,0.0119760479041916,0.0159680638722554,0.0099800399201596,0.0039920159680638,0.0179640718562874,0.0119760479041916,0.0159680638722554,0.0039920159680638,0.0199600798403193,0.0139720558882235,0.0179640718562874,0.0219560878243512,0.029940119760479,0.0219560878243512,0.0099800399201596,0.0099800399201596,0.0099800399201596,0.0219560878243512,0.0119760479041916,0.0199600798403193,0.0239520958083832,0.0079840319361277,0.0219560878243512,0.0159680638722554,0.0259481037924151,0.0219560878243512,0.0199600798403193,0.0199600798403193,0.0239520958083832,0.903,0.45964,2.756790509515324,12.324268652985396,659.7500000000002,0.2541366679297713,503.0,0.3333333333333333,527916.0000000005,0.0003176010324874,1.9948629588128373,3.956937363590268,0.25
0.2445328031809145,0.2326043737574552,0.2365805168986083,0.2862823061630218,0.0776892430278884,0.0697211155378486,0.0577689243027888,0.0398406374501992,0.0637450199203187,0.0358565737051792,0.0537848605577689,0.0776892430278884,0.0517928286852589,0.049800796812749,0.0517928286852589,0.0836653386454183,0.0517928286852589,0.0776892430278884,0.0717131474103585,0.0856573705179282,0.0259481037924151,0.0319361277445109,0.0119760479041916,0.0079840319361277,0.0179640718562874,0.0079840319361277,0.0199600798403193,0.0239520958083832,0.0159680638722554,0.0079840319361277,0.0219560878243512,0.0119760479041916,0.0059880239520958,0.0199600798403193,0.0099800399201596,0.0039920159680638,0.0159680638722554,0.0179640718562874,0.0199600798403193,0.0099800399201596,0.0079840319361277,0.0059880239520958,0.0099800399201596,0.0119760479041916,0.0159680638722554,0.0039920159680638,0.0079840319361277,0.0259481037924151,0.0099800399201596,0.0199600798403193,0.0199600798403193,0.0279441117764471,0.0139720558882235,0.0099800399201596,0.0159680638722554,0.0119760479041916,0.0159680638722554,0.0099800399201596,0.0039920159680638,0.0179640718562874,0.0119760479041916,0.0159680638722554,0.0039920159680638,0.0199600798403193,0.0139720558882235,0.0179640718562874,0.0219560878243512,0.029940119760479,0.0219560878243512,0.0099800399201596,0.0099800399201596,0.0099800399201596,0.0219560878243512,0.0119760479041916,0.0199600798403193,0.0239520958083832,0.0079840319361277,0.0219560878243512,0.0159680638722554,0.0259481037924151,0.0219560878243512,0.0199600798403193,0.0199600798403193,0.0239520958083832,0.903,0.45964,2.756790509515324,12.324268652985396,659.7500000000002,0.2541366679297713,503.0,0.3333333333333333,527916.0000000005,0.0003176010324874,1.9948629588128373,3.956937363590268,0.25
0.2385685884691848,0.2266401590457256,0.2365805168986083,0.2982107355864811,0.0677290836653386,0.0657370517928286,0.0597609561752988,0.045816733067729,0.0617529880478087,0.0358565737051792,0.0517928286852589,0.0756972111553784,0.047808764940239,0.049800796812749,0.0517928286852589,0.0876494023904382,0.0617529880478087,0.0756972111553784,0.0717131474103585,0.0896414342629482,0.0179640718562874,0.0279441117764471,0.0119760479041916,0.0099800399201596,0.0159680638722554,0.0079840319361277,0.0179640718562874,0.0239520958083832,0.0139720558882235,0.0079840319361277,0.0219560878243512,0.0159680638722554,0.0079840319361277,0.0179640718562874,0.0099800399201596,0.0099800399201596,0.0159680638722554,0.0139720558882235,0.0219560878243512,0.0099800399201596,0.0079840319361277,0.0059880239520958,0.0099800399201596,0.0119760479041916,0.0139720558882235,0.0039920159680638,0.0079840319361277,0.0259481037924151,0.0099800399201596,0.0199600798403193,0.0199600798403193,0.0259481037924151,0.0099800399201596,0.0119760479041916,0.0139720558882235,0.0119760479041916,0.0159680638722554,0.0099800399201596,0.0039920159680638,0.0179640718562874,0.0119760479041916,0.0159680638722554,0.0039920159680638,0.0199600798403193,0.0179640718562874,0.0159680638722554,0.0219560878243512,0.0319361277445109,0.0239520958083832,0.0119760479041916,0.0119760479041916,0.0139720558882235,0.0219560878243512,0.0119760479041916,0.0199600798403193,0.0219560878243512,0.0079840319361277,0.0219560878243512,0.0159680638722554,0.0259481037924151,0.0259481037924151,0.0219560878243512,0.0199600798403193,0.0219560878243512,0.794,0.4603300000000001,2.7559296808360583,12.327528248672378,665.7499999999986,0.2518462886468899,502.9999999999999,0.3333333333333333,812156.0000000007,0.0002064463805804,1.991149280668688,3.9600440551412497,0.2966319057600906
0.2514285714285714,0.2247619047619047,0.2304761904761904,0.2933333333333333,0.0782442748091603,0.0687022900763358,0.0591603053435114,0.0458015267175572,0.0629770992366412,0.0343511450381679,0.0515267175572519,0.0744274809160305,0.049618320610687,0.0477099236641221,0.049618320610687,0.0839694656488549,0.0610687022900763,0.0744274809160305,0.0687022900763358,0.0896946564885496,0.0248565965583174,0.0305927342256214,0.011472275334608,0.011472275334608,0.017208413001912,0.0076481835564053,0.0191204588910133,0.0248565965583174,0.0152963671128107,0.0076481835564053,0.0210325047801147,0.0152963671128107,0.0076481835564053,0.0191204588910133,0.0095602294455066,0.0095602294455066,0.0152963671128107,0.017208413001912,0.0210325047801147,0.0095602294455066,0.0076481835564053,0.005736137667304,0.0095602294455066,0.011472275334608,0.0152963671128107,0.0038240917782026,0.0076481835564053,0.0248565965583174,0.0095602294455066,0.0191204588910133,0.0191204588910133,0.0267686424474187,0.0133843212237093,0.0095602294455066,0.0152963671128107,0.011472275334608,0.0152963671128107,0.0095602294455066,0.0038240917782026,0.017208413001912,0.011472275334608,0.0152963671128107,0.0038240917782026,0.0191204588910133,0.0152963671128107,0.017208413001912,0.0210325047801147,0.0305927342256214,0.0248565965583174,0.011472275334608,0.011472275334608,0.0133843212237093,0.022944550669216,0.011472275334608,0.0191204588910133,0.0210325047801147,0.0076481835564053,0.0210325047801147,0.0152963671128107,0.0248565965583174,0.02868068833652,0.0191204588910133,0.0191204588910133,0.022944550669216,0.8352,0.46107,2.756067373760268,12.325377288436552,703.25,0.2488446498400284,524.9999999999998,0.3333333333333335,1019377.0000000012,0.0001716734829214,1.9918317410158584,3.958078828133741,0.25
